imageName,refName,imageNumber,codec,targetBpp,realBpp,dmos,standDev,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ckdn_imagenet,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
crop_08_00006_TE_1544x1120_8bits_sRGB_025.png,00006_TE_1544x1120.png,6,8,25,0.278381754,20.07431193,27.04763858,28.113754,0.900528896242722,0.97909650399143,0.9794544,0.4178485,0.687499,0.08968627,0.76520705,0.08967912,-0.018808322,0.8498453,0.46924874,0.637344,0.98093507515637,0.04986018,0.055496417,68.8635378559475,0.20416574,28.525944,0.051668458,0.995242809099084,0.6142747,0.9999759,0.9760633,0.86976546
crop_08_00006_TE_1544x1120_8bits_sRGB_050.png,00006_TE_1544x1120.png,6,8,50,0.562749815,11.88899083,22.52500075,32.25752,0.957662693717729,0.992608889570609,0.99320215,0.63069475,0.3780945,0.030711675,0.9178763,0.046021998,-0.0052335286,0.9466736,0.51118153,0.63635194,0.985244542094707,0.019691467,0.022324314,34.8331590199502,0.122349635,33.064625,0.014907725,0.998354348807512,0.15112254,0.9999975,0.9858629,0.9523061
crop_08_00006_TE_1544x1120_8bits_sRGB_075.png,00006_TE_1544x1120.png,6,8,75,0.728395633,8.089908257,20.7659873,34.428455,0.972641647922973,0.995279756457791,0.99591386,0.7154188,0.31011724,0.020910034,0.9320183,0.037431836,-0.002268826,0.954107,0.51539195,0.63769275,0.987244335611524,0.01489085,0.014475899,24.6030975452384,0.09420024,35.544,0.009665156,0.998944159438123,0.084139064,0.9999964,0.98605585,0.9542314
crop_08_00007_TE_1472x976_8bits_sRGB_006.png,00007_TE_1472x976.png,7,8,6,0.063686074,30.60733945,30.09371511,29.91056,0.871131777160854,0.963543699974001,0.971698,0.37430274,0.7282375,0.15810397,0.6442757,0.1992544,-0.03566542,0.95912904,0.39642945,0.66673326,0.945038295776942,0.15718192,0.086858265,56.947944976256,0.2021728,30.571432,0.121356115,0.990326331629826,2.0675147,0.7460041,0.972384,0.8512566
crop_08_00007_TE_1472x976_8bits_sRGB_025.png,00007_TE_1472x976.png,7,8,25,0.244470554,19.93211009,28.16586157,35.306133,0.925918067986278,0.987149920368676,0.9951958,0.60456014,0.4277563,0.10526608,0.82673186,0.13857293,-0.0088448925,0.9900012,0.46854064,0.6669608,0.977220739440133,0.12562019,0.02686253,23.967356726511,0.11234393,36.079185,0.0685859,0.998099451038048,0.4826156,0.9972613,0.99043393,0.9473949
crop_08_00007_TE_1472x976_8bits_sRGB_050.png,00007_TE_1472x976.png,7,8,50,0.473527708,12.16697248,21.81064488,37.240845,0.94510034248593,0.992348119830133,0.9979928,0.7408378,0.24607334,0.067368746,0.9012045,0.10135424,-0.0011307109,0.9902312,0.49541736,0.66212106,0.989020401724068,0.08384818,0.012514914,14.8119865383465,0.08658838,38.04197,0.033588506,0.99918202962373,0.1937165,0.9992472,0.9903322,0.9610951
crop_08_00007_TE_1472x976_8bits_sRGB_075.png,00007_TE_1472x976.png,7,8,75,0.762790672,4.8,21.77770933,39.144794,0.962773373820427,0.99512135421234,0.99876684,0.8297782,0.14291266,0.036150157,0.9194093,0.06059593,0.0014803389,0.9895377,0.5038242,0.6592646,0.994158857185544,0.03070563,0.007037272,8.84711549133235,0.06877114,40.160973,0.015429441,0.999506261548821,0.06983197,0.9993327,0.9900137,0.96186167
crop_08_00009_TE_1976x1312_8bits_sRGB_012.png,00009_TE_1976x1312.png,9,8,12,0.115415473,59.60366972,29.7994764,20.182579,0.625517468053449,0.871018566060374,0.929391,0.18580474,2.1383476,0.43413675,0.39005747,0.21828103,-0.10060409,0.26575547,0.310263,0.6463575,0.963793105670979,0.19390541,0.1936593,156.429535546743,0.43518782,20.790329,0.35373598,0.967861915990745,10.056683,0.10745599,0.5003163,0.23147848
crop_08_00009_TE_1976x1312_8bits_sRGB_050.png,00009_TE_1976x1312.png,9,8,50,0.475125284,31.07614679,26.82465284,24.52855,0.819499669726763,0.951156907401472,0.97492707,0.3798603,0.87881947,0.1401442,0.6361378,0.101159334,-0.032360204,0.83721,0.46737072,0.62614936,0.988400538384502,0.053005576,0.09918702,92.5356444597653,0.2657051,25.618097,0.101592794,0.989476270658208,2.0241923,0.64536875,0.8933106,0.8295973
crop_08_00009_TE_1976x1312_8bits_sRGB_075.png,00009_TE_1976x1312.png,9,8,75,0.714729189,19.0559633,25.87122815,26.575422,0.873913542713859,0.968903594995611,0.98502105,0.47392648,0.6295463,0.08939106,0.74485534,0.0707193,-0.017401857,0.9103987,0.5176043,0.61960024,0.993575214165418,0.031723022,0.06662107,68.8684208253046,0.20877871,28.000872,0.055934414,0.993783785429419,0.9932847,0.98258877,0.94742596,0.9069631
crop_08_00009_TE_1976x1312_8bits_sRGB_100.png,00009_TE_1976x1312.png,9,8,100,1.017039844,13.96146789,26.09295278,28.648996,0.916241510020434,0.981464658941496,0.99138236,0.57553,0.5178825,0.051506788,0.86005765,0.052746713,-0.005924544,0.94934374,0.5462836,0.61562335,0.996023779806934,0.02061516,0.041760307,47.8399189084191,0.16111055,30.470713,0.03202803,0.996319048349653,0.43305737,0.9981134,0.9600372,0.9241821
crop_08_00010_TE_2000x1128_8bits_sRGB_006.png,00010_TE_2000x1128.png,10,8,6,0.247397163,50.71559633,26.25360849,29.846418,0.822225392066376,0.941382030844975,0.95373785,0.27900374,1.6682266,0.29127824,0.5184824,0.16334492,-0.052709203,0.639749,0.3668194,0.68116635,0.957905693023814,0.13674831,0.09856006,93.1701724063442,0.224703,30.331976,0.19223757,0.990662263847791,3.4844794,0.5144509,0.92731786,0.555836
crop_08_00010_TE_2000x1128_8bits_sRGB_012.png,00010_TE_2000x1128.png,10,8,12,0.115407801,30.65504587,27.05528993,32.40832,0.870187987785782,0.96657108943172,0.9786135,0.41489586,1.1768851,0.21945998,0.6635199,0.11548579,-0.031130157,0.89241576,0.4600509,0.6862183,0.979212755992506,0.08691692,0.05844142,65.9915057320403,0.16952127,32.989426,0.1401062,0.995589177694096,1.4758177,0.9976744,0.9818663,0.8182634
crop_08_00010_TE_2000x1128_8bits_sRGB_025.png,00010_TE_2000x1128.png,10,8,25,0.23987234,14.07706422,23.80455447,34.992786,0.912972333507803,0.981922946364628,0.9913675,0.57628703,0.8424838,0.14304718,0.83792007,0.077581525,-0.014128938,0.9585793,0.5313485,0.683667,0.990528971450633,0.052406132,0.029845096,41.8320049910207,0.12406829,35.814846,0.09407826,0.998099355270281,0.5906835,0.9998247,0.9873196,0.8936174
crop_08_00010_TE_2000x1128_8bits_sRGB_050.png,00010_TE_2000x1128.png,10,8,50,0.492702128,6.948623853,21.52368277,37.5977,0.953672271169474,0.991885219414098,0.9967775,0.7505932,0.50710076,0.060199197,0.93198234,0.041398466,-0.0018228515,0.9736623,0.57660264,0.6804113,0.99591311214944,0.023894846,0.012336026,22.0022352904735,0.085498035,38.88932,0.043090962,0.999202127109171,0.13807528,0.9998728,0.98906726,0.9222472
crop_08_00011_TE_1744x1160_8bits_sRGB_012.png,00011_TE_1744x1160.png,11,8,12,0.116936887,53.04220183,28.16321139,23.841803,0.711536151568061,0.920316942367141,0.94496703,0.21343364,2.0527484,0.35149127,0.4796526,0.23200673,-0.077861615,0.50923675,0.35710192,0.7135671,0.987673821814726,0.2691205,0.13010627,103.836173786022,0.36129075,24.61813,0.3015003,0.977742582620636,5.898179,0.44680232,0.8904732,0.47513977
crop_08_00011_TE_1744x1160_8bits_sRGB_050.png,00011_TE_1744x1160.png,11,8,50,0.489576084,13.41376147,25.88917264,29.546606,0.895290120244686,0.98270624869548,0.99087584,0.50221545,0.74321365,0.08822855,0.8993949,0.102537036,-6.779138e-06,0.94923866,0.49666253,0.69150245,0.998869731527678,0.07521725,0.04189744,23.5308137311281,0.18090217,30.646553,0.07782999,0.99606316727325,0.515087,0.99945,0.997586,0.9515184
crop_08_00011_TE_1744x1160_8bits_sRGB_075.png,00011_TE_1744x1160.png,11,8,75,0.701130971,6.465137615,24.43529323,31.224043,0.925039660256102,0.989088236285614,0.99471813,0.5981946,0.5435103,0.04987521,0.93473434,0.06646502,0.008941202,0.97015506,0.520013,0.6904215,0.99941592206244,0.042673588,0.026486956,7.93894595784386,0.1457679,32.548985,0.037106004,0.997686846481632,0.24820094,0.9996587,0.9974746,0.9691965
crop_08_00011_TE_1744x1160_8bits_sRGB_100.png,00011_TE_1744x1160.png,11,8,100,0.991810345,4.067889908,20.63553931,33.093903,0.948146369136604,0.993207228079915,0.99703276,0.69603306,0.4134041,0.035155766,0.94562787,0.05983931,0.01584197,0.98237777,0.53042984,0.69052243,0.999704148968221,0.039171875,0.0161633,0,0.11526807,34.637424,0.026793433,0.998701703104423,0.13503502,0.99978274,0.99755234,0.9761294
crop_08_00012_TE_1512x2016_8bits_sRGB_012.png,00012_TE_1512x2016.png,12,8,12,0.114932393,40.38348624,29.83780471,29.006052,0.683208786792463,0.906826894043845,0.9587739,0.19718064,1.77901,0.43305004,0.57552487,0.19021702,-0.062267,0.7145363,0.41810283,0.65688336,0.892099569961102,0.22467107,0.08850133,71.489971190241,0.26238024,29.46727,0.31367666,0.990373240244607,3.2872293,0.8038109,0.91960746,0.8451528
crop_08_00012_TE_1512x2016_8bits_sRGB_025.png,00012_TE_1512x2016.png,12,8,25,0.208409444,26.19174312,24.82301806,30.501072,0.756564771516183,0.940975464059633,0.97516125,0.31784,1.3038378,0.3359361,0.6893074,0.16204691,-0.04171137,0.8632703,0.4877348,0.6532544,0.939875581174637,0.17238861,0.055955607,60.084712595262,0.217092,30.962236,0.24449186,0.994572915313532,1.7542076,0.9977221,0.9625549,0.9438474
crop_08_00012_TE_1512x2016_8bits_sRGB_050.png,00012_TE_1512x2016.png,12,8,50,0.456923973,11.37798165,22.8998552,32.523083,0.836788227141729,0.966888219958635,0.98737794,0.4922505,0.8422274,0.22364275,0.84887755,0.11711955,-0.021525728,0.9391947,0.54253614,0.6502207,0.96997942205911,0.10109979,0.03226694,38.0230393241366,0.16561805,33.13415,0.1261667,0.997186651141227,0.7579025,0.99880886,0.9739072,0.97892433
crop_08_00012_TE_1512x2016_8bits_sRGB_075.png,00012_TE_1512x2016.png,12,8,75,0.648888259,3.863302752,21.39637138,34.362034,0.89828669158957,0.981976008638363,0.9931317,0.6633283,0.4964682,0.08188519,0.93422824,0.061155796,-0.0072386586,0.9664441,0.5847904,0.6449359,0.981354953148296,0.039435387,0.017670183,20.7991584349459,0.13027777,35.07719,0.029327646,0.998420662117232,0.17567767,0.9990827,0.97748065,0.9851821
crop_HEVC_00002_TE_2144x1424_10bit_YUV444_006.png,00002_TE_2144x1424.png,2,HEVC,6,0.056001593,46.55412844,27.93842027,26.518776,0.823817500691816,0.94621533631329,0.9427217,0.26222435,1.6642675,0.34445864,0.489282,0.15757406,-0.058754526,0.5449097,0.35668257,0.6307325,0.926195250385666,0.116238594,0.10888025,126.572132203743,0.23892164,27.917572,0.2074546,0.984197599885917,3.3724418,0.44372854,0.8216413,0.46375355
crop_HEVC_00002_TE_2144x1424_10bit_YUV444_025.png,00002_TE_2144x1424.png,2,HEVC,25,0.246197908,21.23119266,24.52711922,30.945757,0.883412056157855,0.973467710343537,0.97923964,0.44641477,0.9429826,0.24040729,0.75042635,0.10386461,-0.027073039,0.91487664,0.43152213,0.6333442,0.968663245392832,0.0528751,0.052071154,80.3619600757736,0.15739349,32.664192,0.13045767,0.994891325134596,1.1634877,0.8916206,0.9782528,0.87893075
crop_HEVC_00002_TE_2144x1424_10bit_YUV444_050.png,00002_TE_2144x1424.png,2,HEVC,50,0.517066179,14.39724771,26.71056369,33.610683,0.914602298308285,0.983388601529126,0.9908315,0.5835282,0.7611815,0.19852947,0.87317914,0.07739675,-0.01535727,0.96813357,0.4728051,0.6333529,0.986032805915223,0.03543979,0.026020082,54.5069701437129,0.119110405,35.696377,0.09818593,0.997658497385126,0.5918341,0.99840146,0.9877636,0.93010503
crop_HEVC_00002_TE_2144x1424_10bit_YUV444_075.png,00002_TE_2144x1424.png,2,HEVC,75,0.747573579,13.17614679,23.17529094,35.09858,0.929279053704071,0.98750812107631,0.99453795,0.6685179,0.67135817,0.1773169,0.9121355,0.06385058,-0.009215313,0.97683483,0.49115467,0.63134134,0.99204454401742,0.028042138,0.016775327,42.3647198686132,0.10124326,37.422276,0.081063166,0.998566898045569,0.39139092,0.9992343,0.9890625,0.9375609
crop_HEVC_00005_TE_1336x872_10bit_YUV444_006.png,00005_TE_1336x872.png,5,HEVC,6,0.058836456,43.97706422,27.98086054,25.93602,0.916072345712202,0.979665103562236,0.96593386,0.3572645,1.6092471,0.10309613,0.5450238,0.1309737,-0.038668495,0.6040519,0.40997934,0.6627728,0.962174333450365,0.09352797,0.074531324,140.243279112283,0.18513775,29.011345,0.053893447,0.987861722952457,2.3098817,0.56524175,0.96559703,0.7728313
crop_HEVC_00005_TE_1336x872_10bit_YUV444_012.png,00005_TE_1336x872.png,5,HEVC,12,0.11730896,23.28807339,28.37882246,29.64381,0.956398370438971,0.991017713182519,0.9867793,0.5111546,0.8028969,0.050173037,0.82292897,0.06999725,-0.018696018,0.90090406,0.47719955,0.6676993,0.96887457569143,0.036315262,0.032971885,102.745967684693,0.1198967,33.14033,0.019953702,0.995768947989031,0.5244546,0.9985884,0.9903301,0.903098
crop_HEVC_00005_TE_1336x872_10bit_YUV444_025.png,00005_TE_1336x872.png,5,HEVC,25,0.243902104,9.809174312,22.47555468,34.175983,0.977263134128167,0.995550302456628,0.9956417,0.69412,0.35978627,0.028719034,0.93923753,0.03745216,-0.004826687,0.97435737,0.50763464,0.6675284,0.977886445806993,0.014938414,0.011985148,64.7953151476961,0.07333602,38.569122,0.009100128,0.99868160504849,0.10448498,0.9999007,0.99478936,0.9300181
crop_HEVC_00005_TE_1336x872_10bit_YUV444_050.png,00005_TE_1336x872.png,5,HEVC,50,0.489548426,3.294495413,20.26681128,39.24341,0.985815336303402,0.997207710332299,0.9986655,0.84161466,0.24496204,0.022823634,0.9528668,0.025522828,-0.0008688204,0.98436165,0.52408427,0.66848123,0.986970527228822,0.008608401,0.0050419224,32.400795396382,0.047773205,44.195778,0.005477663,0.999609405026132,0.01904947,0.99995697,0.9954745,0.93929756
crop_HEVC_00006_TE_1544x1120_10bit_YUV444_006.png,00006_TE_1544x1120.png,6,HEVC,6,0.058923945,61.9559633,25.88507214,22.49541,0.714007681939513,0.911765589050866,0.91815746,0.16443527,2.6937397,0.36936706,0.39481282,0.20026994,-0.07674943,0.18442465,0.33933792,0.63124526,0.932897629391202,0.21294713,0.1423633,137.593678840523,0.3845898,22.962334,0.30258074,0.977827879484196,5.9544935,1.9462377e-06,0.4748234,0.14398122
crop_HEVC_00006_TE_1544x1120_10bit_YUV444_025.png,00006_TE_1544x1120.png,6,HEVC,25,0.243356773,35.40091743,25.48439888,26.856625,0.886821885658237,0.976089742010362,0.9755728,0.3955834,1.1439135,0.14451018,0.7002793,0.10606432,-0.028396344,0.7143918,0.4370513,0.6396558,0.964584837533094,0.071585834,0.059793577,82.0237289710518,0.21284807,28.015049,0.088617116,0.993512572508588,1.215934,0.92025316,0.9346032,0.7061018
crop_HEVC_00006_TE_1544x1120_10bit_YUV444_050.png,00006_TE_1544x1120.png,6,HEVC,50,0.474976869,15.6266055,22.07565242,30.010927,0.946696903986492,0.990337735817933,0.9899142,0.57583135,0.67475235,0.06784042,0.86054677,0.06348175,-0.010554146,0.8808221,0.4772335,0.6375986,0.978264577790065,0.03385353,0.02835599,49.2043764357113,0.13794677,31.992266,0.029280081,0.997132707534729,0.40921497,0.9999372,0.9746566,0.88735557
crop_HEVC_00006_TE_1544x1120_10bit_YUV444_075.png,00006_TE_1544x1120.png,6,HEVC,75,0.727169689,8.602752294,20.5251578,32.551655,0.971394367528485,0.99517651666571,0.9952242,0.71167177,0.45027757,0.036636345,0.92129093,0.044426322,-0.004211798,0.9319576,0.49919778,0.6364967,0.986121218055436,0.018815875,0.014767542,30.9959428882344,0.09574805,35.39676,0.014237548,0.998495066344452,0.16351348,0.9999851,0.98173654,0.94000083
crop_HEVC_00007_TE_1472x976_10bit_YUV444_006.png,00007_TE_1472x976.png,7,HEVC,6,0.060968683,36.57706422,27.85892584,28.325346,0.850753830748279,0.960421846464582,0.9631606,0.34433895,1.034595,0.18281269,0.614771,0.17514586,-0.04579775,0.7915412,0.37881812,0.6445628,0.945152758799229,0.1386922,0.08747463,69.2183304303731,0.2145696,29.648115,0.121811554,0.988779662978953,2.2049005,0.5997973,0.95123386,0.7932332
crop_HEVC_00007_TE_1472x976_10bit_YUV444_025.png,00007_TE_1472x976.png,7,HEVC,25,0.234714674,25.43944954,24.63521764,33.2793,0.920194548197293,0.985404112275091,0.9923745,0.5696739,0.5181225,0.1257232,0.774738,0.13017464,-0.012750596,0.9788198,0.44955426,0.6590293,0.976565340648496,0.11969948,0.030635951,32.2742247615242,0.121051475,35.326572,0.08286506,0.997172877398709,0.7906644,0.99649906,0.98753566,0.9189288
crop_HEVC_00007_TE_1472x976_10bit_YUV444_050.png,00007_TE_1472x976.png,7,HEVC,50,0.505217614,11.10917431,23.66111873,35.952576,0.945377459601828,0.991931055290553,0.9972211,0.7305003,0.30484176,0.07386186,0.87675935,0.087272465,-0.0038627444,0.98532677,0.48695612,0.6576691,0.990151491379619,0.06962305,0.012965297,18.9379780627818,0.08774565,38.221176,0.043007582,0.998893504090618,0.275616,0.9989749,0.9887488,0.95227146
crop_HEVC_00007_TE_1472x976_10bit_YUV444_075.png,00007_TE_1472x976.png,7,HEVC,75,0.781695474,7.526605505,22.36054701,37.862442,0.962320633499801,0.994909362062783,0.9983857,0.8240855,0.17053682,0.037485205,0.9110569,0.053652048,0.0002456114,0.9869127,0.5032137,0.65695107,0.994228445981746,0.027307093,0.0071904925,12.5236274230328,0.06992428,40.201817,0.017745182,0.999354453839969,0.092691615,0.99917394,0.9889747,0.9583984
crop_HEVC_00009_TE_1976x1312_10bit_YUV444_012.png,00009_TE_1976x1312.png,9,HEVC,12,0.107704034,66.13394495,26.18313141,19.399593,0.58849950262475,0.857447880478192,0.9152805,0.16436067,2.8241377,0.5058206,0.34979582,0.2261324,-0.0997858,0.07799648,0.29177085,0.64733857,0.962063722020092,0.204301,0.2066141,164.149478829874,0.45167908,20.418316,0.38334042,0.958260249152323,12.301121,0.00018956355,0.37636328,0.07525086
crop_HEVC_00009_TE_1976x1312_10bit_YUV444_050.png,00009_TE_1976x1312.png,9,HEVC,50,0.511093488,38.01009174,24.7229973,23.533504,0.808759716445012,0.949284226189542,0.96983486,0.3740967,1.2658219,0.20348717,0.57931846,0.1239264,-0.04240422,0.62284786,0.42359978,0.6304509,0.988816635676665,0.06741446,0.104538,103.156999110052,0.26333624,25.614044,0.1511156,0.984431841760946,3.121501,0.5072751,0.7272166,0.61769533
crop_HEVC_00009_TE_1976x1312_10bit_YUV444_075.png,00009_TE_1976x1312.png,9,HEVC,75,0.75891182,28.66605505,23.46416835,25.424097,0.874047603454207,0.970276138198961,0.98092175,0.4753877,0.9565844,0.13035229,0.69266576,0.091400385,-0.022410942,0.80954903,0.4780902,0.6246589,0.993337509461822,0.041977763,0.068071574,82.6575813915124,0.20278102,28.182764,0.088683024,0.990351525619884,1.633215,0.8277931,0.89700735,0.8152654
crop_HEVC_00009_TE_1976x1312_10bit_YUV444_100.png,00009_TE_1976x1312.png,9,HEVC,100,1.038921324,17.46697248,27.13752287,27.152874,0.916404555447991,0.982204439925901,0.9886561,0.5752596,0.7017294,0.08536341,0.80704266,0.06571162,-0.011164568,0.90920156,0.5103883,0.6197008,0.996543439184975,0.02930963,0.04264362,64.1826312886404,0.15725061,30.674477,0.05320009,0.994351366101837,0.8124195,0.98227364,0.93887746,0.88744175
crop_HEVC_00010_TE_2000x1128_10bit_YUV444_006.png,00010_TE_2000x1128.png,10,HEVC,6,0.060914894,52.96972477,24.10857514,28.455011,0.812905589679162,0.938710157644764,0.95141864,0.26398963,1.8908437,0.32607555,0.48043597,0.16841203,-0.06006909,0.50645566,0.33692965,0.6733053,0.954720276279681,0.13619041,0.0989452,107.813241137972,0.23137294,29.861528,0.20473644,0.988463755608985,4.423246,0.5097297,0.8895748,0.43032616
crop_HEVC_00010_TE_2000x1128_10bit_YUV444_012.png,00010_TE_2000x1128.png,10,HEVC,12,0.112560284,42.47247706,25.82013606,30.759228,0.855781789759217,0.960993578760207,0.97393864,0.3735292,1.367181,0.250197,0.6089484,0.12401217,-0.03885236,0.74143845,0.40894657,0.6799093,0.972473867145153,0.08747369,0.06556595,82.5003223260417,0.18423367,32.10106,0.14355923,0.994237748384698,2.1943398,0.90550524,0.9657854,0.663814
crop_HEVC_00010_TE_2000x1128_10bit_YUV444_025.png,00010_TE_2000x1128.png,10,HEVC,25,0.23677305,22.77706422,26.53904734,33.288017,0.902097186402224,0.978804633276292,0.98919964,0.5359965,0.92818224,0.16754831,0.7993721,0.08473861,-0.019022286,0.9118783,0.48292637,0.68177485,0.987894800610368,0.052639008,0.034175493,55.9586985111459,0.13480078,34.964363,0.08619994,0.997377127271732,0.9521841,0.9990669,0.9823515,0.86285394
crop_HEVC_00010_TE_2000x1128_10bit_YUV444_050.png,00010_TE_2000x1128.png,10,HEVC,50,0.476312057,12.44311927,20.90565249,36.09799,0.946776502544439,0.99037300164104,0.9958395,0.71854794,0.51432943,0.07314517,0.92516357,0.047532797,-0.0037073966,0.96081084,0.5432488,0.6787409,0.994235849010738,0.0239349,0.014326957,31.8918721877188,0.0928604,38.347702,0.03393687,0.998853603650322,0.23909263,0.99966335,0.986421,0.91350174
crop_HEVC_00011_TE_1744x1160_10bit_YUV444_012.png,00011_TE_1744x1160.png,11,HEVC,12,0.128582727,55.82752294,22.87281497,22.882034,0.711082668484928,0.922125373473731,0.94181365,0.2206787,2.0889854,0.3618198,0.4360357,0.22858697,-0.082696475,0.38914353,0.35882062,0.6927785,0.987455315040281,0.24544787,0.12869066,113.181271449391,0.36112556,24.71093,0.28140357,0.976403337608452,8.404766,0.014445076,0.73648643,0.2912966
crop_HEVC_00011_TE_1744x1160_10bit_YUV444_050.png,00011_TE_1744x1160.png,11,HEVC,50,0.510653274,21.54954128,24.23487753,28.211248,0.892956976303045,0.982420125560225,0.9888418,0.5113642,0.8523632,0.10328558,0.86850154,0.103462815,-0.008159612,0.9049301,0.46699044,0.69316524,0.99873687152708,0.07297552,0.042673256,36.6610439853064,0.18064836,30.72459,0.085519135,0.995266538561111,0.91597104,0.9646305,0.9936539,0.8537144
crop_HEVC_00011_TE_1744x1160_10bit_YUV444_075.png,00011_TE_1744x1160.png,11,HEVC,75,0.739216229,11.44678899,22.13005582,30.011091,0.926140523416621,0.989208575719318,0.9937105,0.6158205,0.619434,0.06258828,0.9177366,0.07512647,0.0055104205,0.95889115,0.49345192,0.6913118,0.999379995657413,0.042749763,0.026945397,21.9689570935349,0.14345881,32.82332,0.052317224,0.99725110538935,0.45408654,0.9934189,0.9954332,0.93398595
crop_HEVC_00011_TE_1744x1160_10bit_YUV444_100.png,00011_TE_1744x1160.png,11,HEVC,100,1.036487662,8.033944954,20.70882992,31.868301,0.951031642319778,0.993659957066678,0.99664676,0.7200831,0.46058878,0.03447339,0.94202787,0.049510002,0.0124853635,0.9763642,0.5123405,0.6895204,0.999687231407363,0.024182498,0.0154542755,7.10202828415219,0.1114178,35.09029,0.029093556,0.998436235330239,0.21297751,0.9984681,0.9961515,0.9611202
crop_HEVC_00012_TE_1512x2016_10bit_YUV444_006.png,00012_TE_1512x2016.png,12,HEVC,6,0.058584236,56.38348624,25.32518605,27.128141,0.601810601067658,0.854889425972285,0.9246623,0.10281907,2.3919315,0.5524895,0.42710224,0.22196418,-0.08980519,0.36303952,0.3129133,0.6457471,0.820553486403808,0.30213672,0.14600731,99.5368320082394,0.31744453,27.96793,0.41533214,0.980993170963556,6.675622,0.42439204,0.70065016,0.5151779
crop_HEVC_00012_TE_1512x2016_10bit_YUV444_025.png,00012_TE_1512x2016.png,12,HEVC,25,0.228025006,30.18990826,27.48792544,29.816154,0.745787391877169,0.935759720596426,0.97205305,0.29652962,1.3116204,0.3678548,0.6849985,0.1521343,-0.045970865,0.7936415,0.46657848,0.6513293,0.934811836538924,0.16577917,0.05972875,65.8298039386541,0.22506276,30.692905,0.23226786,0.993602204945187,2.1355038,0.9780912,0.9435649,0.9149857
crop_HEVC_00012_TE_1512x2016_10bit_YUV444_050.png,00012_TE_1512x2016.png,12,HEVC,50,0.475812547,11.80458716,22.17637136,31.925423,0.832731212905986,0.965328614305348,0.98653996,0.4814402,0.8576964,0.22289476,0.86879426,0.1092931,-0.024245134,0.9278478,0.52637875,0.6476169,0.967312973122876,0.08529556,0.032876715,43.3454760669136,0.16963896,32.95417,0.111335024,0.996771871688332,0.863077,0.9978028,0.9710061,0.97511035
crop_HEVC_00012_TE_1512x2016_10bit_YUV444_075.png,00012_TE_1512x2016.png,12,HEVC,75,0.796414399,6.89266055,19.52908302,33.784348,0.896498979407807,0.980827619640847,0.99224895,0.63686055,0.546318,0.108247384,0.9294431,0.06948763,-0.011122392,0.9604963,0.56409115,0.6449057,0.979062287654203,0.04122621,0.019233044,27.6369284388616,0.1312536,35.130634,0.041967068,0.998088462407376,0.33639675,0.99799734,0.97537655,0.98535985
crop_J2K-KDU-VIS_00002_TE_2144x1424_8bit_sRGB_006.png,00002_TE_2144x1424.png,2,J2K-KDU-VIS,6,0.059877054,56.77431193,27.59411386,25.1232,0.772889644638874,0.931883147512948,0.93109465,0.20053014,3.6751976,0.43103182,0.40597838,0.21241826,-0.0754586,0.24936742,0.3492472,0.6002106,0.916761433061564,0.2161079,0.12729923,140.624108375936,0.27252924,25.70002,0.23473544,0.980610017582613,7.395145,0.0022868414,0.5913594,0.30103606
crop_J2K-KDU-VIS_00002_TE_2144x1424_8bit_sRGB_025.png,00002_TE_2144x1424.png,2,J2K-KDU-VIS,25,0.249751069,35.48623853,28.8715201,27.901915,0.856218871740402,0.97088028332703,0.98170996,0.36927912,1.7582886,0.2865968,0.71528447,0.14576656,-0.0425848,0.68694425,0.4565063,0.6275681,0.974881348146408,0.11489761,0.05317477,104.823586040311,0.17525272,28.41896,0.12750497,0.995286497726931,1.5363297,0.73794883,0.96597,0.85733473
crop_J2K-KDU-VIS_00002_TE_2144x1424_8bit_sRGB_050.png,00002_TE_2144x1424.png,2,J2K-KDU-VIS,50,0.5,18.90366972,24.19531355,31.379097,0.900443681930266,0.983416720047188,0.9934927,0.5487221,0.897169,0.21003246,0.86105436,0.09885466,-0.016977513,0.922018,0.4995329,0.6281464,0.991030975102048,0.05657786,0.022391832,68.8704734428661,0.12876013,32.238724,0.085940115,0.99799438835069,0.6002215,0.99574983,0.98358905,0.9219513
crop_J2K-KDU-VIS_00002_TE_2144x1424_8bit_sRGB_075.png,00002_TE_2144x1424.png,2,J2K-KDU-VIS,75,0.749711764,9.508256881,25.22732292,33.467842,0.919688932855477,0.987939742071894,0.9964921,0.6663669,0.5541971,0.17348349,0.9219114,0.07488525,-0.007481784,0.9647825,0.5282612,0.62696344,0.997011214190339,0.036538184,0.013162707,49.4106603140539,0.10438849,34.59764,0.06393112,0.998903738899727,0.3122739,0.99942076,0.9879474,0.93994206
crop_J2K-KDU-VIS_00005_TE_1336x872_8bit_sRGB_006.png,00005_TE_1336x872.png,5,J2K-KDU-VIS,6,0.05981157,66.05688073,25.79059414,22.804924,0.806878492286451,0.93235961731976,0.8671486,0.1900482,4.071267,0.32534647,0.31825012,0.23184574,-0.07064574,0.10618873,0.29633322,0.6070855,0.940764733042012,0.301417,0.17433907,186.553512718359,0.30358,24.858917,0.14341553,0.957941842948204,16.469593,0.0009527612,0.46952528,0.38321406
