Image_Path,Reference_Name,DMOS,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ckdn_imagenet,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
wn/img59.bmp,manfishing.bmp,18.1715408184663,36.173836,0.967638845388284,0.996398381523524,0.99662983,0.8950086,0.29305354,0.01291771,0.9310917,0.037629604,0.00862351,0.9610911,0.514317,0.5541335,0.99958753584272,0.01278311,0.005296481,13.1328256720317,0.06821921,39.672695,0.012846365,0.998776064488764,0.02817451,0.9998913,0.96767354,0.88291097
wn/img60.bmp,womanhat.bmp,67.5793466034861,7.0260115,0.0304128510160472,0.255205296382687,0.44974616,0.035907663,6.1834645,1.3824184,0.2228611,0.69341505,-0.11383562,0.0002089259,-0.25296506,0.43575546,0.440384788912732,0.6652144,0.2935002,289.454353997256,1.0799149,10.270375,0.77389836,0.719077514400109,150.35228,0,0.01139388,6.6762163e-16
wn/img61.bmp,buildings.bmp,56.6813925019012,10.121483,0.258784360950592,0.704620264636457,0.7244331,0.13481082,5.5511694,1.2022774,0.24990052,0.54189444,-0.13599637,0.027025685,-0.272644,0.34121078,0.891459587793983,0.57086724,0.2426795,223.851238705304,0.78753066,13.40908,0.76400816,0.837258761121117,93.919975,5.444544e-12,0.14234959,1.3568225e-06
wn/img62.bmp,churchandcapitol.bmp,47.8153644700506,17.547388,0.433247279093875,0.83960332345776,0.88850003,0.32250655,3.81328,0.6004919,0.37893808,0.3257956,-0.0962844,0.3144176,0.08203715,0.47686931,0.97344402977893,0.25073552,0.17749722,161.625900362541,0.44350767,20.926346,0.6333209,0.934337185412813,10.198395,0.0026582766,0.48103607,0.193816
wn/img63.bmp,cemetry.bmp,35.3105190592581,24.175243,0.762142694360472,0.963420805421747,0.96840286,0.530812,1.2961477,0.11339563,0.66171837,0.13454366,-0.023524543,0.6832649,0.35006276,0.5595556,0.997489555687472,0.093875706,0.049566202,90.848863715668,0.23709759,27.631475,0.22167502,0.986461350179835,1.0699705,0.96576893,0.7977894,0.6956073
wn/img64.bmp,caps.bmp,22.5033746269417,36.12912,0.929978676468478,0.990600083826411,0.99400526,0.8627665,0.33712265,0.09733789,0.91130203,0.084533095,-0.002775125,0.93482226,0.46579337,0.661404,0.99422940661369,0.03635025,0.007833951,55.0771302274962,0.08393443,39.62406,0.07839315,0.998490292814323,0.13033375,0.99885166,0.9438822,0.82910734
wn/img65.bmp,cemetry.bmp,52.3065182358207,12.949439,0.298715186798501,0.759517332904153,0.8076045,0.18409377,4.461935,0.9015855,0.32107937,0.39719367,-0.13578624,0.19123763,-0.10192797,0.42919382,0.957442161516987,0.39296532,0.19435126,193.783988218519,0.6382214,16.330406,0.6722859,0.895953277684433,29.079178,0.00056362915,0.36227793,0.004317079
wn/img66.bmp,lighthouse.bmp,68.5877741264165,7.064808,0.0552744269548969,0.295207356533946,0.49334663,0.048797667,6.459787,1.3849502,0.22162892,0.67053366,-0.11696674,0.00021837153,-0.19123693,0.41544735,0.501892329802756,0.66772115,0.29274508,275.62085726445,1.0613952,10.223379,0.781111,0.727880166434935,133.13557,0,0.01606981,6.47612e-16
wn/img67.bmp,parrots.bmp,38.9305655571815,24.191692,0.493965284729348,0.896712550012666,0.91665196,0.4357153,1.8610587,0.4454109,0.5272587,0.23830265,-0.04068356,0.508578,0.23812278,0.60306054,0.98002363832937,0.206797,0.0819491,126.20479435761,0.2828043,27.628765,0.50902885,0.97836467025899,5.2144046,0.50999993,0.61633337,0.4894489
wn/img68.bmp,bikes.bmp,37.9957635367941,21.214191,0.676416509806859,0.948794545046358,0.9478702,0.41869313,1.9656019,0.26277807,0.5300113,0.22420591,-0.050743025,0.5132171,0.25224215,0.6310918,0.997287297236156,0.19578922,0.07372637,139.768883554271,0.30906418,24.70051,0.3865037,0.976651731671947,2.9324079,0.5212463,0.7994898,0.5122351
wn/img69.bmp,parrots.bmp,47.0385954770413,18.148005,0.227914094370222,0.74042762451742,0.77170056,0.24808013,3.4531436,0.8363707,0.38753486,0.35351813,-0.07070486,0.30632842,0.030014625,0.5241939,0.936267981664489,0.39238816,0.18389119,168.054386994453,0.4688003,21.520664,0.74376965,0.92639874281307,18.228924,3.7875857e-06,0.43775517,0.14689739
wn/img70.bmp,house.bmp,35.5079246992034,26.626616,0.736476211873632,0.955621539876283,0.9675814,0.56754446,1.3290478,0.19528776,0.67925376,0.15654284,-0.024437897,0.6823917,0.41513118,0.56212884,0.992503125554308,0.07508677,0.04467598,107.167528501651,0.2112684,30.125563,0.3197347,0.988267560998631,1.1369948,0.9602172,0.7493275,0.78320193
wn/img71.bmp,carnivaldolls.bmp,48.1217912070394,17.361708,0.364890440096162,0.825186346826947,0.8691196,0.2859184,4.3124313,0.6352652,0.37639067,0.32385844,-0.10238683,0.2609533,-0.096834086,0.5283745,0.974087976095621,0.33889985,0.16993997,180.844140413807,0.45068842,20.6498,0.6409104,0.933535869800989,17.167048,0.25988668,0.35959786,0.09022203
wn/img72.bmp,flowersonih35.bmp,37.6673642063084,23.450054,0.761552839668592,0.954895916037255,0.9756929,0.52579814,1.4442711,0.19637775,0.5725707,0.13460946,-0.03150049,0.57198733,0.28881836,0.5531015,0.993110756211508,0.06802356,0.064681955,99.7018197958228,0.24028882,26.86466,0.19448268,0.98313125917611,0.99372804,0.94580334,0.90878904,0.6442209
wn/img73.bmp,manfishing.bmp,51.2795286086156,13.760247,0.276278315225919,0.764383530865635,0.79829717,0.19564971,4.2693653,0.94775283,0.30236658,0.42087132,-0.13334124,0.08487406,-0.11352294,0.3899769,0.930247590738869,0.4920985,0.19510356,197.493942886545,0.5897424,16.994322,0.75976956,0.89739489180358,27.21613,2.1831605e-05,0.23819801,0.0012952941
wn/img74.bmp,rapids.bmp,43.0259782275918,18.45094,0.450040022551166,0.871088766386991,0.8884295,0.29262254,2.5578585,0.70514554,0.40644205,0.30043393,-0.08874883,0.37498614,0.166513,0.55469006,0.985462799885857,0.31520498,0.121271335,167.178663431276,0.422006,21.872675,0.59511113,0.952265941655197,8.857594,0.51001906,0.65738195,0.5124365
wn/img75.bmp,parrots.bmp,20.6229932562243,38.62099,0.95688071705241,0.994617257188158,0.99638313,0.9054555,0.17984836,0.031930264,0.93034947,0.026998758,-0.0020374388,0.9581409,0.528812,0.6513737,0.999085323413384,0.012056887,0.004379837,32.6647471075726,0.065515995,42.10515,0.02630581,0.999202456523221,0.049368914,0.99772125,0.95174,0.8506929
wn/img76.bmp,sailing1.bmp,23.2098354408661,32.71353,0.925965888873262,0.988867786443203,0.99320203,0.80018514,0.3767846,0.05773231,0.89438426,0.06922996,-0.0016267789,0.9085214,0.54500085,0.5816056,0.997116275631536,0.03423673,0.012522373,49.1711043186931,0.105134785,36.22106,0.057717003,0.997335782626165,0.16156517,0.99965847,0.95493853,0.9076739
wn/img77.bmp,rapids.bmp,65.653863379136,6.9330163,0.0514396176995592,0.322574114249064,0.55133665,0.033423856,6.183423,1.4218338,0.21787706,0.70341706,-0.13457584,2.5843588e-05,-0.25027832,0.30975235,0.571831231317529,0.64372593,0.27466035,287.27942267079,1.1023653,10.017142,0.7906049,0.759875921168423,207.45963,0,0.034637593,4.7016453e-15
wn/img78.bmp,plane.bmp,20.6586840956425,35.06238,0.935584126063272,0.991261708151896,0.9912786,0.8388375,0.42385224,0.06349082,0.9256421,0.05843413,-0.0046343505,0.888169,0.48686633,0.63442725,0.97469902064076,0.04225999,0.008329597,55.2069344946657,0.08567344,38.428524,0.029319363,0.998063631261222,0.09403599,0.9951605,0.96521074,0.84842473
wn/img79.bmp,sailing1.bmp,43.2844650824328,18.114964,0.432334209888947,0.826776266897258,0.8808389,0.29192787,2.5783243,0.69891125,0.40568173,0.3387903,-0.08479163,0.34320313,0.08319855,0.47607958,0.937586728447037,0.34116042,0.1482539,161.222925989194,0.43425617,21.617596,0.61059374,0.938929601384377,7.143053,0.44350153,0.56758416,0.4325875
wn/img80.bmp,caps.bmp,67.3819148820258,7.0299053,0.0257315985821709,0.241217350653019,0.39405832,0.043366127,6.4997797,1.5154761,0.2188797,0.67549366,-0.1082631,0.00037130085,-0.36853576,0.4447598,0.458342807511473,0.70749986,0.29899156,287.859554232473,1.0567288,10.282837,0.8682852,0.659002120039902,182.84108,0,0.01630514,1.2316597e-15
wn/img81.bmp,sailing2.bmp,24.1646936765793,36.101704,0.935975783711425,0.991135019214784,0.9943804,0.87200207,0.3204172,0.041907016,0.9131138,0.03525275,-0.0023739624,0.9064284,0.49309546,0.6029131,0.996697043648047,0.017910004,0.007557555,35.4549389351505,0.08165788,39.616055,0.067980126,0.998528150931408,0.11437833,0.9961272,0.91541916,0.8620337
wn/img82.bmp,monarch.bmp,23.9427590126712,31.249277,0.845556642606545,0.979466205636948,0.9876086,0.75388664,0.8093008,0.14022726,0.8333586,0.10264766,-0.0024747364,0.91462964,0.400132,0.63952845,0.995181870540744,0.052981734,0.019988704,83.8392010274105,0.13519911,34.763405,0.14354797,0.996426984755446,0.72655284,0.99990296,0.9697316,0.95824707
wn/img83.bmp,house.bmp,52.6829014218997,12.882278,0.159819210916398,0.619240720964973,0.7112058,0.13805506,4.3267813,1.0981643,0.2980237,0.479289,-0.12729627,0.1723583,-0.1380875,0.4530998,0.902945726127266,0.48001087,0.24474394,217.846057943823,0.68128246,16.246403,0.77999055,0.848384532062305,45.078182,5.588183e-10,0.37757432,0.0014313149
wn/img84.bmp,sailing3.bmp,29.6999858537566,30.119816,0.816466522480835,0.972844828623423,0.9824341,0.69171804,1.2482414,0.15675084,0.744153,0.110788584,-0.017943908,0.76043785,0.34089842,0.58347005,0.99077673825361,0.07078296,0.026217764,83.3636755570088,0.152672,33.612656,0.2491851,0.994585879244255,0.8459743,0.991413,0.8397483,0.80690694
wn/img85.bmp,statue.bmp,19.6863509857334,36.109604,0.946874062193201,0.993625666314264,0.99575156,0.8724637,0.3816091,0.04714438,0.9276057,0.051163018,0.0012016445,0.96723336,0.5248178,0.627508,0.999440356233831,0.019321263,0.0062838756,19.4461060371555,0.07891072,39.599655,0.03855494,0.998636956246413,0.05965714,0.9999534,0.9769936,0.9191889
wn/img86.bmp,sailing4.bmp,44.6181028914863,18.394732,0.382821943459176,0.821754109655661,0.86313367,0.28987432,2.8375254,0.6829665,0.3979089,0.33960617,-0.08959301,0.3924493,0.15646838,0.48222664,0.961001176212983,0.32987404,0.1610991,176.324393390638,0.43805414,21.84231,0.69155276,0.940434950946834,9.891425,0.46834543,0.5917505,0.42813
wn/img87.bmp,bikes.bmp,71.8735664545233,5.8302407,0.0468738838006384,0.228574122770387,0.5599819,0.018280413,7.3666143,1.4582454,0.21123879,0.72642016,-0.14060089,1.2535688e-06,-0.32170558,0.21456334,0.388364154624561,0.69181705,0.26894832,302.742351066077,1.3152126,8.561337,0.8097436,0.778906833978119,338.58945,0,0.021636168,1.0533325e-17
wn/img88.bmp,stream.bmp,34.2302948651307,24.197552,0.831296530534504,0.971180207969576,0.9721891,0.5196403,0.8129603,0.15910354,0.67487293,0.13522673,-0.017270204,0.7300855,0.38666674,0.54298913,0.996283287845672,0.087096095,0.044589676,86.4822970707547,0.22953324,27.672047,0.21429673,0.987453608314442,0.47104228,0.99533325,0.9313289,0.8347909
wn/img89.bmp,sailing3.bmp,44.7533561846267,19.291975,0.349112497449961,0.816867241424464,0.86167526,0.30427712,3.865665,0.78549254,0.4068415,0.34061682,-0.07594904,0.36035088,0.03180138,0.45856133,0.921682887213412,0.34034252,0.15736318,173.786340365552,0.41358912,22.798168,0.7142656,0.942765442114478,11.290875,0.51229584,0.57133996,0.44777104
wn/img90.bmp,carnivaldolls.bmp,34.4970644680939,27.00227,0.752387251245726,0.961292139542282,0.97662055,0.6230992,1.1157209,0.19315182,0.68855864,0.12410432,-0.023073329,0.6922854,0.26707396,0.6638306,0.995594389595713,0.11774653,0.045125525,103.558699299458,0.19113207,30.46462,0.16774288,0.990120220705542,1.7284123,0.998694,0.9437406,0.8358072
wn/img91.bmp,statue.bmp,50.1933438717342,14.821005,0.196624245817608,0.710979536077774,0.7668494,0.17359269,3.8097062,1.1875758,0.31118357,0.4789498,-0.114218086,0.20116682,-0.074391596,0.42041382,0.939784867934227,0.49688762,0.19750157,204.842461028967,0.5888705,18.176752,0.74369276,0.895060872228385,26.652636,7.275798e-06,0.39309248,0.08124239
wn/img92.bmp,coinsinfountain.bmp,51.3184224119651,13.535044,0.244026027572211,0.761766988752637,0.79571116,0.16575766,4.370057,1.0072693,0.29682773,0.4705217,-0.13144587,0.16787343,-0.1829715,0.39730883,0.968942292900286,0.4640177,0.18888474,220.267725794539,0.633167,16.717588,0.7499817,0.895262925252513,31.020784,1.9294283e-05,0.3266699,0.014921032
wn/img93.bmp,churchandcapitol.bmp,53.8464115938373,13.695271,0.296441118266336,0.743517278303711,0.8104869,0.21815899,5.2014956,0.91200775,0.30431923,0.42566097,-0.12471532,0.1251515,-0.07661994,0.41467968,0.941926172835637,0.43131018,0.23966491,203.437521643445,0.6022792,17.023823,0.75786376,0.882885017035123,28.863222,1.3786006e-09,0.26123396,0.00312044
wn/img94.bmp,paintedhouse.bmp,72.7967430131454,6.036937,0.0366508010423669,0.202443556145768,0.4866412,0.01980445,6.2759995,1.465531,0.21703096,0.69496095,-0.1262476,5.454286e-05,-0.19965212,0.35410875,0.393642611490526,0.6195678,0.3047971,307.94893712867,1.2447188,8.915759,0.807733,0.702814601261268,197.23755,0,0.011066764,2.6004466e-18
wn/img95.bmp,bikes.bmp,25.2939476644203,29.139374,0.904006454885122,0.989147373763948,0.9890792,0.7057471,0.65794194,0.0470453,0.8390992,0.08455789,0.0015672034,0.8883819,0.44087836,0.6922492,0.999598855237042,0.048845172,0.01887557,64.3603623285406,0.14112413,32.624695,0.07610719,0.995669645161171,0.18883263,1,0.98951626,0.8642243
wn/img96.bmp,lighthouse.bmp,51.3502225028313,15.682831,0.297527628473839,0.737071208712785,0.79502493,0.24171992,4.2025075,0.8821136,0.33405444,0.38058174,-0.096596316,0.2696196,0.017203398,0.45892122,0.922488375069082,0.3666774,0.1998706,182.743367755623,0.5430074,19.120325,0.67435545,0.907394399233952,13.635637,0.011447154,0.5367671,0.11119665
wn/img97.bmp,bikes.bmp,49.3575302613863,13.057147,0.321069834187765,0.799483791826116,0.8166604,0.17365214,4.976208,0.96817094,0.29370704,0.50865996,-0.13247032,0.06442256,-0.116136156,0.44923517,0.969472368208574,0.50650704,0.185106,216.264170989378,0.6349025,16.409174,0.7197424,0.905205748513327,48.184933,0.0020779893,0.47803533,0.045136444
wn/img98.bmp,woman.bmp,19.5172862808214,36.119072,0.965432539102822,0.995539605306224,0.9970062,0.8849831,0.271555,0.013313825,0.93395644,0.02044624,0.005639752,0.9478137,0.47963196,0.62838733,0.999153698007544,0.004740715,0.0055227536,10.5230414293274,0.07254042,39.592216,0.018561387,0.998829954650733,0.04435045,0.999944,0.99102634,0.89579856
wn/img99.bmp,ocean.bmp,18.8787520409276,38.59425,0.969163923671096,0.995828588792077,0.9971875,0.91624427,0.18515801,0.030947525,0.90730745,0.06172824,-0.0017722921,0.94524556,0.6292519,0.5363731,0.998201775193271,0.014054656,0.0040294286,22.384375850323,0.060569614,42.080746,0.03378955,0.999208682720416,0.023061883,0.9992556,0.966004,0.7830108
wn/img100.bmp,sailing4.bmp,33.8474716821864,26.671589,0.742892547659931,0.956314951612499,0.9686087,0.58233213,1.1608859,0.20410982,0.6815215,0.16311836,-0.022637518,0.70083416,0.3828486,0.5668156,0.993535315573408,0.11797315,0.048425928,110.343044588581,0.20527816,30.13403,0.30088383,0.988714203640841,1.1991811,0.9700398,0.8617517,0.7729151
wn/img101.bmp,rapids.bmp,18.2252257402698,34.185787,0.952569690396147,0.994195210030016,0.99494004,0.8427797,0.28273702,0.029329695,0.9271634,0.034615874,0.0062933625,0.95710313,0.5617965,0.6566293,0.999594299649629,0.017423809,0.007885412,30.8973633360943,0.088752896,37.67012,0.031682525,0.998276154904682,0.04862415,0.9999746,0.985529,0.8234171
wn/img102.bmp,building2.bmp,40.5628419559173,19.285357,0.729701697653287,0.955717342591306,0.94089127,0.38525328,1.6939714,0.20627867,0.51267326,0.2234739,-0.058358014,0.5276868,0.24949765,0.5351898,0.995138206660171,0.115027964,0.0771478,122.424322918917,0.3464987,22.63016,0.30669367,0.972064565806103,1.7621565,0.6292119,0.81451416,0.4495334
wn/img103.bmp,buildings.bmp,25.0054816676389,30.211071,0.930764798669389,0.991121754828233,0.9902625,0.7582423,0.6338867,0.02968241,0.87932533,0.047600746,-0.0009927307,0.90213424,0.48098078,0.5747346,0.999406121013207,0.017980456,0.016917251,53.0944975744749,0.11907412,33.675884,0.06161921,0.995885982320016,0.18253502,0.99981064,0.9645019,0.9137898
wn/img104.bmp,parrots.bmp,68.7271513445403,6.9465036,0.0254927794224991,0.241724511907398,0.37346262,0.046531495,6.4993944,1.5809159,0.22812156,0.68992364,-0.09552693,0.00071372936,-0.35396338,0.38506213,0.483875783918423,0.722847,0.29493022,278.322900081897,1.0517787,10.219852,0.95059127,0.681958177963011,210.93932,0,0.015503109,5.4611454e-15
wn/img105.bmp,plane.bmp,65.4224378027058,6.418643,0.0331448619408877,0.263734068372653,0.36496085,0.05579653,7.86412,1.3548698,0.22281706,0.67382026,-0.10355395,0.00029920042,-0.6806388,0.35021302,0.403727901629761,0.6936022,0.31256968,290.043583689417,1.05163,8.695642,0.8798661,0.653724894427725,144.8256,6.5482117e-38,0.002153828,1.152255e-13
wn/img106.bmp,stream.bmp,56.2074529028033,11.614407,0.285461133307273,0.714461416310666,0.7861485,0.13026251,3.7627373,1.0317545,0.27663198,0.47314006,-0.12178866,0.04823012,-0.027630633,0.42446,0.912999584298155,0.49401432,0.19762741,203.453111914323,0.71804845,14.897156,0.60798144,0.884772323689042,19.855988,0.00011952082,0.32192302,0.0008296216
wn/img107.bmp,rapids.bmp,30.9868391308407,26.63361,0.801191361540486,0.971084692898938,0.9748718,0.58646935,0.82529974,0.18269423,0.7721678,0.1293633,-0.014336936,0.7739552,0.4036458,0.6339895,0.997956000016898,0.10836601,0.035561055,93.53854298425,0.197054,30.1089,0.2219938,0.990896462830846,0.58966595,0.99603796,0.94924873,0.6908927
wn/img108.bmp,lighthouse2.bmp,43.555043329638,18.497307,0.398380700018157,0.810393652104791,0.8860668,0.31895852,3.0207944,0.6588029,0.40403187,0.29373157,-0.07874611,0.36650935,0.074374,0.5021201,0.925101354853862,0.27107078,0.18433067,161.65668509615,0.43261704,21.978876,0.6425326,0.937597393483611,7.656865,0.49714854,0.6114232,0.35973966
wn/img109.bmp,house.bmp,45.3204999936161,18.211214,0.352708794884134,0.808976170552189,0.8531987,0.26921403,2.9676316,0.699245,0.40769255,0.34055036,-0.08939076,0.3932366,0.11982572,0.48816922,0.964469550925251,0.26993626,0.1577694,172.689970870943,0.45275903,21.661343,0.6865939,0.932888528681842,11.411142,0.302475,0.6125797,0.46986136
wn/img110.bmp,caps.bmp,41.339397862684,24.18808,0.512542487735921,0.89533513024907,0.9209406,0.44906703,2.127725,0.55619323,0.5466109,0.25761402,-0.038280595,0.5263072,0.15242673,0.60450953,0.945199135026863,0.23171866,0.08678523,143.638970366106,0.2781481,27.626251,0.50829315,0.9754113272315,5.073989,0.513078,0.606579,0.4832664
wn/img111.bmp,paintedhouse.bmp,36.5222473485956,24.79752,0.713933159110664,0.953647927525878,0.9560451,0.52637446,2.042251,0.27225965,0.5632569,0.22188842,-0.033727515,0.5779186,0.3241992,0.54862356,0.995808475148566,0.107248664,0.0586025,137.651713165921,0.23640895,28.235266,0.36406523,0.98393119465388,2.221517,0.5386415,0.7420649,0.6026872
wn/img112.bmp,studentsculpture.bmp,47.6438871143148,13.627461,0.421638787471536,0.84330133692611,0.85565585,0.20093225,3.1927962,0.89977455,0.3042249,0.4381444,-0.117948435,0.24106608,-0.03709223,0.43735832,0.958369523581849,0.3731597,0.15379924,174.789557663902,0.5830446,17.030127,0.6259649,0.917430784592947,28.682549,0.007993955,0.41219175,0.020709336
wn/img113.bmp,sailing2.bmp,67.7128944773806,7.1909866,0.0356000096522958,0.2663176738654,0.4207487,0.053644866,6.523837,1.4232931,0.21668756,0.69056815,-0.108003214,0.00069542165,-0.287945,0.43843985,0.473417562124848,0.6688056,0.31438977,280.63191865523,1.0411513,10.473318,0.8613783,0.651859107253788,150.45291,0,0.008726708,1.6236052e-16
wn/img114.bmp,lighthouse.bmp,32.2029971828011,28.201683,0.792628371933246,0.96595025680232,0.97635746,0.6544146,1.007743,0.23548019,0.7034362,0.124064565,-0.014547366,0.7785595,0.3721778,0.6080299,0.99422661015432,0.06671524,0.032893956,82.192304467017,0.17690706,31.686546,0.25373596,0.992633441623517,0.91654646,0.9606512,0.8349158,0.83783096
wn/img115.bmp,woman.bmp,44.9452698049427,16.867783,0.372821237911597,0.813334112574037,0.86768496,0.2386055,2.9244604,0.8033779,0.3691693,0.40170884,-0.09237067,0.34842673,0.033212494,0.49388987,0.952704190824628,0.32344896,0.16465534,179.860889288438,0.49398696,20.184172,0.6388521,0.932093045403134,17.804216,0.014924797,0.6512722,0.4338685
wn/img116.bmp,rapids.bmp,50.3755405311556,13.176977,0.224718705310633,0.718692596373784,0.7693139,0.15274914,4.2327013,1.1327968,0.27993956,0.48973584,-0.12753668,0.07706157,-0.1227798,0.47377163,0.948966594572221,0.4818862,0.20087142,214.437771846009,0.6472082,16.527994,0.71585953,0.88811904409334,46.40836,0.0025703704,0.41546935,0.025655648
wn/img117.bmp,sailing2.bmp,28.223143223987,31.259668,0.835524247650636,0.974839450757749,0.9826873,0.7334342,0.7791487,0.11843395,0.8034101,0.08420682,-0.011713404,0.7823703,0.38655597,0.5870593,0.990726427661018,0.059196472,0.022187466,73.1665089277646,0.13716438,34.745693,0.18558061,0.995325524831186,1.0607818,0.9744862,0.81688684,0.8228759
wn/img118.bmp,ocean.bmp,33.5016939981982,29.086288,0.801590855983589,0.968199603014014,0.97692055,0.6519776,0.86839294,0.24393699,0.68473023,0.18668973,-0.019455109,0.8002146,0.3904898,0.51517457,0.98587760790844,0.12222624,0.029033232,91.7195721671828,0.1675863,32.59392,0.25843257,0.993115268571253,0.8172447,0.97775817,0.86085653,0.7033126
wn/img119.bmp,womanhat.bmp,48.9546239407778,17.60711,0.277961857476817,0.767405079111844,0.8147046,0.2273309,3.7794046,0.7831547,0.39124945,0.37782085,-0.082001835,0.35383427,-0.030439267,0.5013306,0.903560136632042,0.34116185,0.17040306,180.53039440551,0.47779566,21.1073,0.6084982,0.930225687050607,14.333619,0.0642425,0.5387222,0.35616463
wn/img120.bmp,ocean.bmp,51.4745977762609,15.318222,0.216328341277846,0.678060386904354,0.7433667,0.18496494,3.6899238,1.1207404,0.31629515,0.41773778,-0.09843364,0.21570437,-0.07739575,0.43415296,0.824393340590551,0.51968205,0.21717438,195.484215405986,0.5726615,18.779682,0.67091525,0.887896889645714,19.538826,0.0016664579,0.50535256,0.12666552
wn/img121.bmp,building2.bmp,55.2869833788474,10.114935,0.291518228141004,0.74033689524158,0.7759266,0.12472194,5.0564013,1.1076871,0.26767787,0.5183946,-0.12500113,0.044350125,-0.13847812,0.3460281,0.908555735793292,0.49032772,0.1922522,220.314442206325,0.8147065,13.179882,0.65539706,0.88532222163802,45.645493,1.5248955e-05,0.17004322,6.168641e-05
wn/img122.bmp,flowersonih35.bmp,52.1703327353336,13.409785,0.410464185928314,0.797839752225282,0.8642987,0.21090594,4.187763,0.7691973,0.3097682,0.37622917,-0.118237175,0.14464043,-0.09783839,0.4311687,0.946892354666673,0.332448,0.20383829,186.359512953877,0.5914926,16.632656,0.55704045,0.901494188108462,11.983589,7.6698365e-05,0.20819654,0.0028658186
wn/img123.bmp,sailing3.bmp,48.0336669673855,15.896038,0.225338897143838,0.714820763676685,0.77566457,0.21912973,4.9295697,1.0562022,0.3369344,0.42513913,-0.09652474,0.26453793,-0.15853438,0.4406339,0.868102046741172,0.44899267,0.2207695,201.249094590222,0.54108715,19.394413,0.78580076,0.895898788179518,24.511497,0.04851274,0.48271114,0.080885075
wn/img124.bmp,coinsinfountain.bmp,46.9103473254394,16.334211,0.357052845384465,0.84056970075872,0.8584792,0.2335103,3.6095767,0.7367144,0.34762853,0.3705628,-0.108618036,0.32781145,-0.026826754,0.44638965,0.984437342684291,0.3672728,0.14665897,194.617938478067,0.5078437,19.581518,0.6857345,0.931122597540353,13.913081,0.022289827,0.44830713,0.21846727
wn/img125.bmp,lighthouse2.bmp,21.0230426510559,34.19175,0.923895925002709,0.98900857164537,0.9951468,0.83978003,0.39113456,0.06262409,0.88599366,0.047831416,-0.0033963306,0.9108352,0.53688014,0.6030164,0.992441417878004,0.013171077,0.011149031,44.5050780173448,0.096034676,37.695232,0.06558565,0.998101921048353,0.17467068,0.9999926,0.97821915,0.9315603
wn/img126.bmp,sailing4.bmp,48.23332034163,16.566193,0.308963973782949,0.768735640604656,0.82229465,0.24039827,3.2887878,0.82634443,0.35361832,0.38744718,-0.10224085,0.32943252,0.08496379,0.47396383,0.944201665505368,0.39053953,0.19521219,190.426793343171,0.51034623,19.993824,0.73541963,0.918631442137563,15.883988,0.16453163,0.5380926,0.29886493
wn/img127.bmp,sailing4.bmp,20.5368660899472,36.105244,0.95511518022974,0.99402362932253,0.9959003,0.88191175,0.2760961,0.027797647,0.9189127,0.03787756,0.0035336635,0.94896996,0.5243663,0.602315,0.999037315957422,0.01406765,0.0067972858,35.8779807106322,0.07640654,39.587273,0.040039513,0.998629388726044,0.04691384,0.9999651,0.96225667,0.93710583
wn/img128.bmp,sailing2.bmp,47.8142482434658,17.624876,0.277422725007755,0.745421636679215,0.7827275,0.27805698,4.160508,0.77055466,0.37709716,0.33851826,-0.083095126,0.29888657,0.022831205,0.45516515,0.89037985507162,0.35095906,0.20259696,176.240884768948,0.4754103,21.127844,0.733204,0.908596312417181,13.089021,0.114702165,0.5354977,0.24425603
wn/img129.bmp,plane.bmp,48.6958210075466,16.242298,0.225145112561255,0.713058245249059,0.7069753,0.22974741,5.0057406,0.8128971,0.33335268,0.38197315,-0.09598141,0.16024867,-0.38208506,0.4412793,0.772226085361442,0.4515382,0.2083406,203.787506659052,0.51148486,19.20773,0.72499096,0.891888240670423,23.179405,4.1487674e-05,0.31874642,0.020235213
wn/img130.bmp,buildings.bmp,52.1611959824693,12.125963,0.352183555484562,0.787628015155747,0.78678894,0.1865389,4.959639,0.93957835,0.28624,0.45590353,-0.1299992,0.12679453,-0.20654106,0.3771762,0.950003560433049,0.47948533,0.21548758,200.870695468891,0.6547267,15.524672,0.73020613,0.874997402954704,46.492413,8.913204e-06,0.30043957,0.0015625592
wn/img131.bmp,stream.bmp,62.7110502660281,9.111769,0.17591617529107,0.571740943853438,0.7105144,0.076188356,4.655567,1.1603564,0.24825777,0.5554534,-0.12741017,0.002562718,-0.054175448,0.38685068,0.805449670556805,0.5653192,0.23087963,232.817260706468,0.89241827,12.316737,0.65029025,0.844150216065427,39.087143,1.4584034e-15,0.12313708,8.7183105e-09
wn/img132.bmp,caps.bmp,33.541768482275,30.132362,0.781210027439033,0.966264270794348,0.97687244,0.6752982,0.9535195,0.27437928,0.7612805,0.16734916,-0.016049987,0.7577002,0.3372185,0.6454985,0.983082069155972,0.10721463,0.02862014,100.755731643738,0.15712157,33.606236,0.25383794,0.993758531410663,1.4634105,0.96523166,0.85148066,0.73841625
